y[]	Lagy[,1]	Lagy[,2]	PC[,1]	PC[,2]	PC[,3]	PC[,4]	PC[,5]	PC[,6]	PC[,7]	PC[,8]	PC[,9]	PC[,10]
-0.031	-0.553	-0.319	-0.659266619904271	1.35390061230656	-0.181865373348806	-3.47587521847965	-1.28048093146689	1.46560693028515	0.443494928726878	2.68853572935385	1.49707087645803	1.46218738062542
-0.351	-0.031	-0.553	-0.501970803022538	1.17628294922673	0.461566967269524	-0.309972133530799	-0.447549555221222	2.87453265104328	-0.381623108383919	1.38974538249258	-0.75905974830133	2.81632686063108
-0.412	-0.351	-0.031	2.59675311954544	3.96204661438216	-1.00762510209900	-1.23166325625485	3.71659320718884	3.47567338773005	1.66999538589941	1.23174762715361	-0.560286180607272	2.09703708401145
-0.53	-0.412	-0.351	2.18589836029962	2.61477147274129	-1.27271614515729	-2.20822139885114	1.22159018847715	2.05037527658461	1.34402295532560	1.52779341865958	-1.38719375088731	2.28533001153822
-0.438	-0.53	-0.412	-2.02201777590659	0.835989556605075	1.81731584866497	-0.749231310739981	1.47769815072709	0.761401286200651	2.25197341630143	1.94532053049563	-1.30012766423127	1.96526654165624
-0.004	-0.438	-0.53	-3.94474690396176	0.548855733197332	2.36165129605322	-0.452940914496798	0.66465769034575	1.95097703176680	1.18691297659178	2.18802394717394	0.776255915139743	2.79609630362401
-0.367	-0.004	-0.438	-3.38708946422247	1.02405291749244	2.60647947922022	-0.244166438779829	1.63452873926637	0.776469753564338	2.75645391642686	2.91663777847935	-0.254381894075761	2.05968155567550
-0.264	-0.367	-0.004	-2.09307526604023	1.46249360585054	2.9601278103132	-2.9091451745003	0.208799201339238	0.706052186431357	1.21935952518801	1.29334816983650	-1.83477135986547	3.01414561581677
-0.219	-0.264	-0.367	1.08354420915769	3.73590796677469	4.73888459486143	-3.87154199581273	1.75073717707286	2.04381615295928	1.61571070919178	1.38391452229249	-1.96008214440243	2.17463969710395
-0.521	-0.219	-0.264	-0.585774618655791	2.86516032056882	0.583941466072474	1.10163987643657	0.144155576469055	1.04389046483009	0.478255374785362	3.1904146435267	-1.99863332367536	1.87960198573642
0	0	0	0	0	0	0	0	0	0	0	0	0
END												
